YouTuber_ID,YouTuber_Name,Channel_Name,Country,Primary_Game,Secondary_Game,Subscribers,Total_Views,Video_Count,Avg_Views_Per_Video,Channel_Age_Years,Upload_Freq_Per_Week,Avg_Video_Length_Minutes,Likes_Per_Video_Avg,Comments_Per_Video_Avg,Engagement_Rate_Percent,Verified,Team_Affiliation,Content_Type,Language,Twitch,Instagram,Twitter,Contact_Email,Monetization_Est_USD_per_Month,Avg_Sponsor_Rate_USD,Top_Video_Title,Top_Video_Views,Last_Upload_Date,Peak_Concurrent_Viewers
YT100091,LiamTV,NoahGamingPlays,China,CS:GO Classics,,14042,57193373,298,191924,11,1,9,11364,4587,8.31,FALSE,Cloud9,Interviews,Hindi,twitch.tv/user91,@insta84227,@tw94206,contact+91@example.com,6167.44,1.65,Top Moments 91,8542167,10-08-2025,169007
YT100092,OliviaGaming,LiamPlaysLive,Malaysia,Sim Racing,,969,625624,315,1986,2,3,10,133,21,7.75,FALSE,Team Liquid,Let's Play,English,twitch.tv/user92,@insta23431,@tw86267,contact+92@example.com,76.59,0.36,Top Moments 92,35827,01-08-2025,603
YT100093,RileyGaming,ChrisPlaysTV,India,Rocket League,Mobile Legends,1764,3038265,312,9738,4,2,10,605,200,8.27,FALSE,Team Liquid,Montages,Japanese,twitch.tv/user93,@insta71010,@tw5897,contact+93@example.com,205.33,0.77,Top Moments 93,348139,30-04-2025,7966
YT100094,OliviaPlays,AlexGamingChannel,USA,Overwatch,,1591,291226,329,885,1,2,20,42,20,7.01,FALSE,OpTic,Vlogs,Japanese,twitch.tv/user94,@insta96568,@tw50177,contact+94@example.com,32.28,0.1,Top Moments 94,40805,11-06-2025,1075
YT100095,EmmaPlays,TaylorPlaysChannel,France,Counter-Strike 2,Dota 2,500,690645,328,2105,3,5,17,230,49,13.25,FALSE,Fnatic,Speedrun,Japanese,twitch.tv/user95,@insta33087,@tw84928,contact+95@example.com,309.51,0.21,Top Moments 95,61298,15-07-2025,1923
YT100096,ChrisTV,JordanGamingEsports,Thailand,Apex Legends,League of Legends,4787,14731237,295,49936,8,3,15,2657,508,6.34,FALSE,No Affiliation,Vlogs,German,twitch.tv/user96,@insta22417,@tw34526,contact+96@example.com,1774.92,1.24,Top Moments 96,758029,21-05-2025,41001
YT100097,LiamPlays,OliviaPlaysPlays,China,Mobile Legends,Overwatch,4526,8246562,300,27488,8,4,13,2140,720,10.4,FALSE,OpTic,Live Stream Clips,German,twitch.tv/user97,@insta61589,@tw71088,contact+97@example.com,2962.91,1.04,Top Moments 97,975847,27-06-2025,8051
YT100098,SamGaming,TaylorPlaysChannel,Japan,Hearthstone,Overwatch,3005,2232545,309,7225,8,2,9,317,112,5.94,FALSE,Sentinels,Tutorials,English,twitch.tv/user98,@insta50735,@tw82675,contact+98@example.com,307.25,0.89,Top Moments 98,53555,02-06-2025,10654
YT100099,AlexPlays,NoahPlaysGaming,Brazil,Grand Theft Auto V,Rocket League,2048,2035416,333,6112,6,7,7,609,63,10.99,FALSE,Envy,Cosplay/Entertainment,Spanish,twitch.tv/user99,@insta36382,@tw7368,contact+99@example.com,353.53,0.97,Top Moments 99,113659,01-08-2025,5522
YT100100,NoahTV,TaylorPlaysClips,USA,FIFA,,500,1441637,345,4178,6,2,5,407,77,11.58,FALSE,RRQ,Cosplay/Entertainment,English,twitch.tv/user100,@insta84886,@tw78846,contact+100@example.com,162.42,0.15,Top Moments 100,188019,21-06-2025,3276
YT100101,TaylorGaming,TaylorTVEsports,Brazil,Apex Legends,,1520,1441442,299,4820,5,3,8,239,128,7.61,FALSE,OpTic,Match Highlights,Spanish,twitch.tv/user101,@insta91198,@tw7286,contact+101@example.com,206.11,0.15,Top Moments 101,180154,10-06-2025,1426
YT100102,OliviaTV,EmmaTVNetwork,Pakistan,TFT,,1722,3075662,301,10218,9,7,12,900,298,11.72,FALSE,Complexity,News/Analysis,Korean,twitch.tv/user102,@insta74000,@tw87765,contact+102@example.com,1725.99,0.45,Top Moments 102,47237,10-08-2025,11828
YT100103,LiamTV,JordanPlaysLive,Thailand,Sim Racing,Call of Duty,825,446539,310,1440,4,1,5,130,34,11.39,FALSE,G2 Esports,Interviews,German,twitch.tv/user103,@insta29785,@tw15170,contact+103@example.com,41.36,0.4,Top Moments 103,42539,07-08-2025,803
YT100104,LiamTV,SamGamingClips,Vietnam,Counter-Strike 2,,2302,9509165,311,30576,10,1,13,2331,157,8.14,FALSE,Dynamo,Let's Play,Korean,twitch.tv/user104,@insta90733,@tw86664,contact+104@example.com,1167.88,0.28,Top Moments 104,425439,23-06-2025,9305
YT100105,TaylorGaming,ChrisGamingChannel,Pakistan,Esports News,,5690,11883444,304,39090,12,10,11,3129,327,8.84,FALSE,Cloud9,News/Analysis,English,twitch.tv/user105,@insta43504,@tw3587,contact+105@example.com,10850.73,1.47,Top Moments 105,103560,30-05-2025,44408
YT100106,SamPlays,RileyGamingLive,Canada,Overwatch,Call of Duty,60955,145279814,291,499243,12,10,10,38664,3448,8.44,FALSE,BK,Let's Play,German,twitch.tv/user106,@insta8331,@tw7322,contact+106@example.com,38012.21,22.17,Top Moments 106,7405331,27-05-2025,411838
YT100107,SamPlays,JordanTVLive,India,CS:GO Classics,Grand Theft Auto V,3941,11182507,323,34620,12,5,19,975,260,3.57,FALSE,100 Thieves,Cosplay/Entertainment,Hindi,twitch.tv/user107,@insta31021,@tw91406,contact+107@example.com,4410.03,0.84,Top Moments 107,1355413,21-05-2025,9459
YT100108,OliviaGaming,AlexGamingChannel,Canada,Apex Legends,,4501,7724814,318,24291,7,2,2,2113,354,10.16,FALSE,FaZe Clan,Interviews,Filipino,twitch.tv/user108,@insta5207,@tw16176,contact+108@example.com,1514.98,1.78,Top Moments 108,517735,16-07-2025,31690
YT100109,ChrisGaming,OliviaGamingPlays,France,Mobile Legends,Fighting Games,2646,622083,314,1981,1,2,10,132,26,7.98,FALSE,FaZe Clan,Tutorials,Filipino,twitch.tv/user109,@insta42347,@tw55627,contact+109@example.com,80.85,0.38,Top Moments 109,29241,25-07-2025,1548
YT100110,EmmaPlays,JordanTVLive,Pakistan,Mobile Legends,Minecraft,500,1245080,309,4029,9,1,2,257,31,7.15,FALSE,Independent Creator,Match Highlights,English,twitch.tv/user110,@insta53581,@tw59237,contact+110@example.com,103.04,0.05,Top Moments 110,201241,15-06-2025,1559
YT100111,AlexGaming,LiamPlaysPlays,UK,Teamfight Tactics,,2857,8330199,310,26871,7,2,13,2848,727,13.3,FALSE,FaZe Clan,Interviews,Spanish,twitch.tv/user111,@insta36093,@tw50840,contact+111@example.com,1008.82,0.57,Top Moments 111,797903,29-06-2025,17204
YT100112,ChrisPlays,ChrisTVGaming,Spain,Rainbow Six Siege,,3282,13741020,321,42806,10,2,17,955,872,4.27,FALSE,Sentinels,Montages,Russian,twitch.tv/user112,@insta9675,@tw17199,contact+112@example.com,788.95,1.45,Top Moments 112,541676,24-07-2025,10160
YT100113,SamTV,AlexPlaysHighlights,Mexico,Sim Racing,Valorant,153458,753615499,323,2333174,12,0.5,4,105299,58123,7,FALSE,No Affiliation,Match Highlights,Japanese,twitch.tv/user113,@insta28653,@tw72733,contact+113@example.com,14650.67,346.52,Top Moments 113,27390277,22-05-2025,3439298
YT100114,LiamGaming,EmmaTVTV,Spain,Fortnite,Dota 2,2191,1883286,353,5335,9,2,5,171,76,4.63,FALSE,EVOS,Esports Team Channel,Spanish,twitch.tv/user114,@insta75341,@tw34126,contact+114@example.com,239.94,1.08,Top Moments 114,37122,15-04-2025,6267
YT100115,NoahTV,ChrisGamingPlays,Malaysia,Hearthstone,Fortnite,4829,13854344,307,45128,7,2,2,1062,688,3.88,FALSE,Dynamo,Game Guides,Portuguese,twitch.tv/user115,@insta95098,@tw63180,contact+115@example.com,2709.18,0.96,Top Moments 115,1415324,14-03-2025,11892
YT100116,OliviaTV,EmmaGamingPlays,China,Sim Racing,FIFA,2819,586990,309,1899,2,3,12,90,24,6,FALSE,Complexity,Speedrun,Japanese,twitch.tv/user116,@insta42245,@tw92995,contact+116@example.com,133.69,0.78,Top Moments 116,83948,22-06-2025,973
YT100117,LiamGaming,SamPlaysLive,Brazil,Roblox,Roblox,500,318377,349,912,6,2,10,108,14,13.38,FALSE,Envy,Esports Team Channel,Russian,twitch.tv/user117,@insta28869,@tw21070,contact+117@example.com,43.86,0.12,Top Moments 117,39468,05-07-2025,747
YT100118,OliviaTV,ChrisPlaysGaming,USA,Overwatch,Sim Racing,18555,88421671,303,291820,10,7,10,13722,5912,6.73,FALSE,Sentinels,Vlogs,English,twitch.tv/user118,@insta86909,@tw27934,contact+118@example.com,38907.35,5,Top Moments 118,13749063,26-06-2025,330374
YT100119,RileyTV,RileyTVOfficial,Indonesia,Mobile Legends,Esports News,9927,49880676,300,166268,12,2,10,14360,2880,10.37,FALSE,No Affiliation,Vlogs,German,twitch.tv/user119,@insta66435,@tw92120,contact+119@example.com,3894.49,1.13,Top Moments 119,516788,08-07-2025,170516
YT100120,NoahGaming,EmmaGamingPlays,Germany,Sim Racing,,10568,34709875,333,104233,11,2,6,3317,2704,5.78,FALSE,G2 Esports,Esports Team Channel,Japanese,twitch.tv/user120,@insta52856,@tw90881,contact+120@example.com,3482.81,1.47,Top Moments 120,3016823,19-04-2025,80633
YT100121,ChrisPlays,ChrisTVHighlights,Russia,Minecraft,FIFA,695,1233587,301,4098,4,3,19,328,112,10.74,FALSE,Sentinels,Interviews,Indonesian,twitch.tv/user121,@insta85259,@tw83616,contact+121@example.com,127.76,0.19,Top Moments 121,188550,02-07-2025,3732
YT100122,SamPlays,TaylorGamingNetwork,Canada,Esports News,Fortnite,28126,41785174,307,136108,3,1,14,16121,2278,13.52,FALSE,BK,Esports Team Channel,Portuguese,twitch.tv/user122,@insta61142,@tw2219,contact+122@example.com,3850.97,13.66,Top Moments 122,6154044,16-02-2025,34850
YT100123,JordanPlays,SamPlaysLive,Canada,Mobile Legends,,500,324788,309,1051,2,2,5,51,11,5.9,FALSE,FaZe Clan,Tutorials,German,twitch.tv/user123,@insta19726,@tw40467,contact+123@example.com,58.16,0.24,Top Moments 123,15772,30-05-2025,1575
YT100124,AlexTV,RileyTVGaming,Brazil,Mobile Legends,CS:GO Classics,7623,14901636,287,51922,6,4,8,5441,1486,13.34,FALSE,Team Liquid,Cosplay/Entertainment,Indonesian,twitch.tv/user124,@insta35718,@tw56164,contact+124@example.com,6154.39,0.7,Top Moments 124,1354821,24-05-2025,68908
YT100125,JordanPlays,TaylorTVEsports,Mexico,Call of Duty,,99183,309048009,305,1013272,8,2,7,121346,23686,14.31,FALSE,T1,Game Guides,German,twitch.tv/user125,@insta19301,@tw87725,contact+125@example.com,16101.64,30.97,Top Moments 125,6692491,27-06-2025,627849
YT100126,JordanGaming,SamGamingEsports,India,Minecraft,,611,566259,304,1862,6,7,20,146,39,9.94,FALSE,BK,Montages,Spanish,twitch.tv/user126,@insta33325,@tw14235,contact+126@example.com,224.36,0.2,Top Moments 126,28230,29-07-2025,633
YT100127,SamTV,EmmaGamingHighlights,South Korea,Apex Legends,,1204,1356734,292,4646,9,3,16,236,109,7.43,FALSE,No Affiliation,Interviews,English,twitch.tv/user127,@insta98647,@tw87832,contact+127@example.com,417.49,0.4,Top Moments 127,230511,30-04-2025,4725
YT100128,JordanGaming,TaylorGamingHighlights,Mexico,Dota 2,Valorant,3496,6848862,309,22164,5,1,11,1936,152,9.42,FALSE,Cloud9,Speedrun,Japanese,twitch.tv/user128,@insta74579,@tw69197,contact+128@example.com,742.13,1.18,Top Moments 128,666798,28-07-2025,30839
YT100129,EmmaPlays,LiamPlaysClips,Pakistan,League of Legends,Counter-Strike 2,1332,546671,324,1687,2,2,22,176,11,11.08,FALSE,NRG,Montages,Korean,twitch.tv/user129,@insta71644,@tw36386,contact+129@example.com,133.68,0.1,Top Moments 129,84248,14-07-2025,1839
YT100130,ChrisGaming,ChrisGamingLive,Vietnam,Apex Legends,Overwatch,500,443126,334,1326,8,4,21,49,11,4.52,FALSE,Independent Creator,Esports Team Channel,Spanish,twitch.tv/user130,@insta35438,@tw82631,contact+130@example.com,201.62,0.14,Top Moments 130,3705,12-07-2025,382
YT100131,LiamPlays,JordanTVNetwork,Spain,Esports News,Battlefield,3326,5738197,342,16778,9,3,11,1094,145,7.38,FALSE,FaZe Clan,Vlogs,Spanish,twitch.tv/user131,@insta98912,@tw80381,contact+131@example.com,430.02,0.17,Top Moments 131,815832,07-08-2025,11631
YT100132,LiamGaming,SamTVClips,Brazil,Apex Legends,,544,1149943,310,3709,10,7,10,192,57,6.71,FALSE,Complexity,News/Analysis,Indonesian,twitch.tv/user132,@insta77622,@tw92845,contact+132@example.com,838.3,0.25,Top Moments 132,70426,18-06-2025,4206
YT100133,AlexPlays,AlexTVPlays,India,FIFA,,6359,12319988,284,43380,4,4,10,2096,387,5.72,FALSE,BK,Cosplay/Entertainment,English,twitch.tv/user133,@insta57155,@tw18978,contact+133@example.com,4830.34,0.37,Top Moments 133,259412,18-06-2025,22328
YT100134,SamPlays,EmmaGamingEsports,Germany,Valorant,,684,1494191,292,5117,6,1,6,542,134,13.21,FALSE,100 Thieves,Match Highlights,Spanish,twitch.tv/user134,@insta77484,@tw55896,contact+134@example.com,24.79,0.27,Top Moments 134,32233,05-06-2025,5299
YT100135,LiamGaming,RileyTVChannel,China,Rainbow Six Siege,PUBG Mobile,35592,113102078,338,334621,11,1,22,20801,6509,8.16,FALSE,FaZe Clan,Let's Play,Indonesian,twitch.tv/user135,@insta53350,@tw14751,contact+135@example.com,12237.63,5.63,Top Moments 135,6193086,07-08-2025,321084
YT100136,LiamPlays,SamPlaysHighlights,Malaysia,Esports News,,851,4135799,322,12844,10,3,6,692,182,6.8,FALSE,Team Liquid,Game Guides,Japanese,twitch.tv/user136,@insta48447,@tw68054,contact+136@example.com,841,0.27,Top Moments 136,317718,21-05-2025,4176
YT100137,LiamTV,LiamGamingGaming,Malaysia,Call of Duty,FIFA,1780,6499319,338,19228,8,1,17,1544,129,8.7,FALSE,Cloud9,News/Analysis,English,twitch.tv/user137,@insta29746,@tw95210,contact+137@example.com,611.6,0.45,Top Moments 137,117158,28-04-2025,22275
YT100138,JordanPlays,LiamPlaysNetwork,UK,Mobile Legends,,10955,27646076,318,86937,9,3,16,3646,1719,6.17,FALSE,Team Liquid,Montages,Spanish,twitch.tv/user138,@insta19131,@tw81962,contact+138@example.com,6218.16,3.23,Top Moments 138,3727341,07-08-2025,66832
YT100139,TaylorTV,OliviaGamingHighlights,Pakistan,Hearthstone,Overwatch,500,2745335,333,8244,12,5,10,354,65,5.08,FALSE,NRG,Game Guides,German,twitch.tv/user139,@insta67784,@tw16431,contact+139@example.com,651.78,0.16,Top Moments 139,208800,02-05-2025,3372
YT100140,NoahPlays,NoahTVGaming,Indonesia,Overwatch,,4289,4973891,318,15641,5,3,23,1126,368,9.55,FALSE,T1,Game Guides,German,twitch.tv/user140,@insta65686,@tw38054,contact+140@example.com,1011.7,2.11,Top Moments 140,305255,12-06-2025,21975
YT100141,RileyPlays,RileyGamingHighlights,Germany,Apex Legends,Mobile Legends,24135,44511494,335,132870,12,2,3,8095,3330,8.6,FALSE,Cloud9,Interviews,Korean,twitch.tv/user141,@insta12915,@tw15943,contact+141@example.com,9011.22,9.69,Top Moments 141,3591842,18-06-2025,155328
YT100142,ChrisTV,JordanPlaysEsports,Malaysia,Call of Duty,Dota 2,500,464115,313,1482,6,3,12,73,27,6.75,FALSE,No Affiliation,News/Analysis,Indonesian,twitch.tv/user142,@insta7175,@tw14928,contact+142@example.com,51.14,0.21,Top Moments 142,37646,23-06-2025,1690
YT100143,NoahGaming,LiamPlaysChannel,Germany,Esports News,,4005,15332989,340,45097,11,1,9,1145,394,3.41,FALSE,NRG,Game Guides,English,twitch.tv/user143,@insta15371,@tw66239,contact+143@example.com,1076.27,1.82,Top Moments 143,313522,11-06-2025,35223
YT100144,LiamTV,ChrisGamingPlays,Thailand,Teamfight Tactics,,4517,4977402,295,16872,4,4,18,1216,416,9.67,FALSE,T1,Speedrun,Korean,twitch.tv/user144,@insta21033,@tw27037,contact+144@example.com,1790.44,2.08,Top Moments 144,74338,26-06-2025,17495
YT100145,OliviaTV,AlexTVEsports,Turkey,Battlefield,,10414,18043706,324,55690,5,4,14,5661,707,11.43,FALSE,Sentinels,News/Analysis,English,twitch.tv/user145,@insta83240,@tw80823,contact+145@example.com,5589.92,4.52,Top Moments 145,1925364,23-05-2025,57524
YT100146,EmmaGaming,AlexTVClips,India,Dota 2,Teamfight Tactics,500,1255569,296,4241,7,2,2,445,44,11.53,FALSE,Independent Creator,Tutorials,Hindi,twitch.tv/user146,@insta21969,@tw27181,contact+146@example.com,154.42,0.19,Top Moments 146,107751,30-06-2025,1603
YT100147,AlexGaming,RileyPlaysPlays,China,Rainbow Six Siege,CS:GO Classics,500,270203,327,826,9,1,19,35,13,5.81,FALSE,Complexity,Interviews,Japanese,twitch.tv/user147,@insta90192,@tw35471,contact+147@example.com,8.2,0.03,Top Moments 147,2623,21-06-2025,1110
YT100148,NoahGaming,LiamTVClips,Thailand,League of Legends,PUBG Mobile,6871,5106377,337,15152,10,5,15,1211,425,10.8,FALSE,FaZe Clan,Game Guides,Russian,twitch.tv/user148,@insta56333,@tw69569,contact+148@example.com,1016.32,2.2,Top Moments 148,515240,07-06-2025,19129
YT100149,EmmaTV,ChrisPlaysChannel,South Korea,Minecraft,,4794,15277302,311,49123,11,2,6,5186,610,11.8,FALSE,No Affiliation,News/Analysis,Japanese,twitch.tv/user149,@insta79172,@tw27433,contact+149@example.com,2010.17,0.38,Top Moments 149,1762144,14-07-2025,18595
YT100150,OliviaTV,RileyGamingTV,UK,Counter-Strike 2,Battlefield,4450,3630291,307,11825,6,1,10,719,326,8.84,FALSE,BK,Live Stream Clips,Japanese,twitch.tv/user150,@insta9326,@tw47913,contact+150@example.com,135.22,0.25,Top Moments 150,574233,03-07-2025,7327
YT100151,LiamPlays,EmmaTVChannel,Pakistan,Valorant,,5189,10418687,311,33500,6,7,4,3792,212,11.95,FALSE,OpTic,Esports Team Channel,Filipino,twitch.tv/user151,@insta51432,@tw93200,contact+151@example.com,7094.57,0.31,Top Moments 151,1080082,07-04-2025,9706
YT100152,AlexTV,AlexPlaysLive,UK,Minecraft,,1004,2397420,297,8072,8,4,11,890,57,11.73,FALSE,100 Thieves,Vlogs,Korean,twitch.tv/user152,@insta51019,@tw54707,contact+152@example.com,452.53,0.47,Top Moments 152,122702,01-08-2025,5236
YT100153,AlexGaming,AlexPlaysChannel,Spain,Valorant,Sim Racing,4322,14908798,314,47480,11,3,13,1937,1066,6.32,FALSE,RRQ,Tutorials,Spanish,twitch.tv/user153,@insta79104,@tw39712,contact+153@example.com,1583.03,0.77,Top Moments 153,638990,12-06-2025,54545
YT100154,OliviaGaming,LiamTVEsports,China,Apex Legends,,4764,3546415,289,12271,4,2,10,563,119,5.56,FALSE,Cloud9,Esports Team Channel,Indonesian,twitch.tv/user154,@insta62348,@tw22020,contact+154@example.com,412.41,1.46,Top Moments 154,294000,01-05-2025,2511
YT100155,EmmaPlays,SamTVChannel,USA,Rocket League,,950,963099,319,3019,3,7,9,114,38,5.03,FALSE,Independent Creator,Match Highlights,Hindi,twitch.tv/user155,@insta70352,@tw6164,contact+155@example.com,256.28,0.13,Top Moments 155,19423,10-07-2025,2592
YT100156,TaylorTV,SamPlaysChannel,South Korea,Overwatch,League of Legends,58996,174799354,310,563868,7,5,2,22332,4741,4.8,FALSE,100 Thieves,Live Stream Clips,German,twitch.tv/user156,@insta33953,@tw72845,contact+156@example.com,82853.24,23.05,Top Moments 156,14552117,19-07-2025,748480
YT100157,NoahGaming,TaylorPlaysLive,India,Rocket League,Hearthstone,6362,15877390,344,46155,5,3,14,5113,614,12.41,FALSE,Team Liquid,Cosplay/Entertainment,Spanish,twitch.tv/user157,@insta73512,@tw66058,contact+157@example.com,4535.01,2.63,Top Moments 157,818640,20-06-2025,27906
YT100158,ChrisGaming,RileyGamingLive,Canada,Hearthstone,Rocket League,500,427299,317,1347,2,3,2,152,16,12.47,FALSE,Gen.G,Cosplay/Entertainment,Korean,twitch.tv/user158,@insta2504,@tw28222,contact+158@example.com,77.2,0.1,Top Moments 158,56350,10-05-2025,1537
YT100159,OliviaTV,JordanPlaysEsports,USA,Roblox,Teamfight Tactics,8522,5128103,294,17442,2,1,12,439,408,4.86,FALSE,G2 Esports,Tutorials,Spanish,twitch.tv/user159,@insta90166,@tw91204,contact+159@example.com,485.91,0.47,Top Moments 159,616704,12-05-2025,4727
YT100160,RileyGaming,NoahPlaysGaming,Thailand,Grand Theft Auto V,FIFA,626,943680,314,3005,11,1,2,238,67,10.15,FALSE,Fnatic,Speedrun,Filipino,twitch.tv/user160,@insta95466,@tw64001,contact+160@example.com,33.36,0.21,Top Moments 160,43033,02-08-2025,2777
YT100161,NoahPlays,OliviaGamingChannel,Thailand,FIFA,,10502,22473270,318,70670,6,1,12,5400,2040,10.53,FALSE,Gen.G,Interviews,Japanese,twitch.tv/user161,@insta16014,@tw44332,contact+161@example.com,1137.35,4.66,Top Moments 161,1764547,12-06-2025,94697
YT100162,SamGaming,JordanTVGaming,Spain,League of Legends,Fighting Games,19029,71845009,321,223816,8,1,12,13217,5172,8.22,FALSE,Independent Creator,Tutorials,Indonesian,twitch.tv/user162,@insta90353,@tw31737,contact+162@example.com,2132.23,2.04,Top Moments 162,8149115,24-02-2025,163438
YT100163,JordanGaming,ChrisPlaysNetwork,Brazil,League of Legends,,801,116417,324,359,1,4,14,29,8,10.31,FALSE,Independent Creator,Tutorials,Japanese,twitch.tv/user163,@insta71381,@tw1358,contact+163@example.com,16.66,0.29,Top Moments 163,3699,01-08-2025,362
YT100164,RileyGaming,NoahTVEsports,India,Teamfight Tactics,,13924,25302390,295,85770,11,1,17,9840,1917,13.71,FALSE,Envy,Vlogs,Spanish,twitch.tv/user164,@insta99419,@tw2671,contact+164@example.com,1804.19,2.37,Top Moments 164,4160923,03-08-2025,87861
YT100165,JordanTV,ChrisGamingHighlights,Spain,Call of Duty,,5770,4052404,303,13374,6,5,18,495,362,6.41,FALSE,Gen.G,Tutorials,Hindi,twitch.tv/user165,@insta35973,@tw89032,contact+165@example.com,1825.37,1.42,Top Moments 165,85624,23-06-2025,15400
YT100166,JordanTV,SamPlaysClips,Japan,Esports News,Sim Racing,11106,50846565,329,154548,12,3,2,4951,1917,4.44,FALSE,T1,Cosplay/Entertainment,Russian,twitch.tv/user166,@insta85012,@tw12665,contact+166@example.com,4248.2,2.22,Top Moments 166,7380714,03-07-2025,76801
YT100167,RileyTV,JordanPlaysChannel,France,Minecraft,,61998,28885200,314,91991,2,2,12,2146,1150,3.58,FALSE,100 Thieves,Montages,Hindi,twitch.tv/user167,@insta45587,@tw15474,contact+167@example.com,4239.8,28.39,Top Moments 167,257684,27-07-2025,107839
YT100168,LiamPlays,JordanGamingChannel,Spain,Valorant,,2012,314729,296,1063,2,2,24,59,25,7.9,FALSE,Gen.G,Live Stream Clips,Korean,twitch.tv/user168,@insta15621,@tw76255,contact+168@example.com,43.81,0.37,Top Moments 168,26793,15-07-2025,540
YT100169,TaylorTV,OliviaGamingChannel,Philippines,Battlefield,Overwatch,892,2770634,320,8658,7,2,13,465,92,6.43,FALSE,Team Liquid,Interviews,Filipino,twitch.tv/user169,@insta39469,@tw88690,contact+169@example.com,76.65,0.43,Top Moments 169,137070,05-05-2025,8461
YT100170,NoahGaming,RileyTVGaming,France,PUBG Mobile,,718,2160837,297,7275,10,2,7,458,202,9.07,FALSE,FaZe Clan,Speedrun,Hindi,twitch.tv/user170,@insta57985,@tw65763,contact+170@example.com,516.31,0.07,Top Moments 170,352453,28-06-2025,2969
YT100171,RileyGaming,SamTVHighlights,UK,TFT,Rocket League,808,160785,301,534,1,2,12,37,9,8.61,FALSE,FaZe Clan,Match Highlights,Portuguese,twitch.tv/user171,@insta21730,@tw20548,contact+171@example.com,26.52,0.38,Top Moments 171,22997,04-07-2025,617
YT100172,SamTV,NoahPlaysOfficial,Japan,Teamfight Tactics,Fortnite,2634,3236538,297,10897,6,4,10,1043,136,10.82,FALSE,EVOS,Vlogs,Korean,twitch.tv/user172,@insta60470,@tw12807,contact+172@example.com,582.43,0.92,Top Moments 172,493886,12-05-2025,6250
YT100173,JordanGaming,AlexTVPlays,Thailand,Mobile Legends,Overwatch,5145,6504778,321,20264,7,3,5,1199,494,8.35,FALSE,TSM,Let's Play,Filipino,twitch.tv/user173,@insta1425,@tw68070,contact+173@example.com,1549.96,0.87,Top Moments 173,518795,07-08-2025,21212
YT100174,ChrisTV,SamTVNetwork,Philippines,Dota 2,TFT,4641,9466380,283,33450,8,4,17,1774,428,6.58,FALSE,OpTic,Interviews,Filipino,twitch.tv/user174,@insta95646,@tw10836,contact+174@example.com,5010.59,0.29,Top Moments 174,236776,04-07-2025,13481
